table_name,record_number,primary_key_hint,record_label,record_json
product_surfaces,1,product_surfaces_0001,surf_001,"{""surface_id"": ""surf_001"", ""surface_name"": ""Viewer Home"", ""user_type"": ""viewer"", ""primary_job"": ""discover live streams and personalized moments"", ""mvp_scope"": ""basic feed + featured live streams"", ""future_scope"": ""personalized overlays and micro-community rails""}"
product_surfaces,2,product_surfaces_0002,surf_002,"{""surface_id"": ""surf_002"", ""surface_name"": ""Creator Command Center"", ""user_type"": ""creator"", ""primary_job"": ""manage stream lifecycle and daily workflow"", ""mvp_scope"": ""projects, stream status, quick actions"", ""future_scope"": ""full lifecycle analytics and automation""}"
product_surfaces,3,product_surfaces_0003,surf_003,"{""surface_id"": ""surf_003"", ""surface_name"": ""Live Control Room"", ""user_type"": ""creator"", ""primary_job"": ""go live, control sources, monitor health"", ""mvp_scope"": ""preview, go live, source rack, health cards"", ""future_scope"": ""multi-canvas and platform-specific overlays""}"
product_surfaces,4,product_surfaces_0004,surf_004,"{""surface_id"": ""surf_004"", ""surface_name"": ""Bestie Panel"", ""user_type"": ""creator"", ""primary_job"": ""optional AI suggestions without takeover"", ""mvp_scope"": ""toggle, scripts, clip ideas, guardrails"", ""future_scope"": ""context memory and live trend scanning""}"
product_surfaces,5,product_surfaces_0005,surf_005,"{""surface_id"": ""surf_005"", ""surface_name"": ""Clip Lab"", ""user_type"": ""creator"", ""primary_job"": ""turn streams into short-form assets"", ""mvp_scope"": ""post-stream clip queue"", ""future_scope"": ""real-time clipping and auto-publishing""}"
product_surfaces,6,product_surfaces_0006,surf_006,"{""surface_id"": ""surf_006"", ""surface_name"": ""Monetization Center"", ""user_type"": ""creator"", ""primary_job"": ""track revenue, escrow, trust status"", ""mvp_scope"": ""read-only payout and probation status"", ""future_scope"": ""commerce overlays and sponsorship marketplace""}"
product_surfaces,7,product_surfaces_0007,surf_007,"{""surface_id"": ""surf_007"", ""surface_name"": ""Trust Center"", ""user_type"": ""creator_admin"", ""primary_job"": ""verify creators and protect transactions"", ""mvp_scope"": ""trust tier and risk flags"", ""future_scope"": ""fraud freeze and dispute resolution workflows""}"
raid_crm,1,crt_001,crm_001,"{""relationship_id"": ""crm_001"", ""creator_id"": ""crt_001"", ""partner_handle"": ""infra_stream_lab"", ""platform"": ""Twitch"", ""compatibility_score"": ""92"", ""last_raid_date"": ""2026-06-01"", ""raids_sent"": ""3"", ""raids_received"": ""2"", ""follow_up_date"": ""2026-06-08"", ""relationship_status"": ""active"", ""next_action"": ""Invite to Amalgam architecture stream""}"
raid_crm,2,crt_002,crm_002,"{""relationship_id"": ""crm_002"", ""creator_id"": ""crt_002"", ""partner_handle"": ""indie_seedling"", ""platform"": ""Twitch"", ""compatibility_score"": ""74"", ""last_raid_date"": """", ""raids_sent"": ""0"", ""raids_received"": ""0"", ""follow_up_date"": ""2026-06-09"", ""relationship_status"": ""prospect"", ""next_action"": ""Send first raid after next stream""}"
raid_crm,3,crt_003,crm_003,"{""relationship_id"": ""crm_003"", ""creator_id"": ""crt_003"", ""partner_handle"": ""science_afterdark"", ""platform"": ""YouTube Live"", ""compatibility_score"": ""88"", ""last_raid_date"": ""2026-06-03"", ""raids_sent"": ""2"", ""raids_received"": ""1"", ""follow_up_date"": ""2026-06-10"", ""relationship_status"": ""active"", ""next_action"": ""Book guest episode""}"
raid_crm,4,crt_004,crm_004,"{""relationship_id"": ""crm_004"", ""creator_id"": ""crt_004"", ""partner_handle"": ""galaxy_grind"", ""platform"": ""Kick"", ""compatibility_score"": ""81"", ""last_raid_date"": ""2026-06-05"", ""raids_sent"": ""1"", ""raids_received"": ""1"", ""follow_up_date"": ""2026-06-12"", ""relationship_status"": ""active"", ""next_action"": ""Cross-promote clip pack""}"
raid_crm,5,crt_005,crm_005,"{""relationship_id"": ""crm_005"", ""creator_id"": ""crt_005"", ""partner_handle"": ""studio_afterhours"", ""platform"": ""TikTok Live"", ""compatibility_score"": ""94"", ""last_raid_date"": ""2026-06-04"", ""raids_sent"": ""6"", ""raids_received"": ""5"", ""follow_up_date"": ""2026-06-07"", ""relationship_status"": ""priority"", ""next_action"": ""Negotiate team stream split""}"
signal_definitions,1,ccv,Avg Concurrent Viewers,"{""signal_id"": ""ccv"", ""signal_label"": ""Avg Concurrent Viewers"", ""max_value"": ""500"", ""benchmark_direction"": ""higher"", ""critical_threshold_pct"": ""30"", ""traction_threshold_pct"": ""50"", ""on_fire_threshold_pct"": ""75"", ""algorithm_lock_threshold_pct"": ""90"", ""action_1"": ""Run 2+ hour streams to build sustained viewer counts"", ""action_2"": ""Go live at consistent times so followers know when to tune in"", ""action_3"": ""Use countdown timers and Starting Soon screens to stack early viewers""}"
signal_definitions,2,chatRate,Chat Messages / Hour,"{""signal_id"": ""chatRate"", ""signal_label"": ""Chat Messages / Hour"", ""max_value"": ""300"", ""benchmark_direction"": ""higher"", ""critical_threshold_pct"": ""30"", ""traction_threshold_pct"": ""50"", ""on_fire_threshold_pct"": ""75"", ""algorithm_lock_threshold_pct"": ""90"", ""action_1"": ""Ask open-ended questions every 10 minutes to prompt responses"", ""action_2"": ""Use channel point predictions and polls to drive participation"", ""action_3"": ""Acknowledge chatters by name — people talk more when heard""}"
signal_definitions,3,watchTime,Avg Watch Duration (min),"{""signal_id"": ""watchTime"", ""signal_label"": ""Avg Watch Duration (min)"", ""max_value"": ""90"", ""benchmark_direction"": ""higher"", ""critical_threshold_pct"": ""30"", ""traction_threshold_pct"": ""50"", ""on_fire_threshold_pct"": ""75"", ""algorithm_lock_threshold_pct"": ""90"", ""action_1"": ""Tease upcoming content segments to keep viewers locked in"", ""action_2"": ""Avoid dead air — fill transitions with viewer interaction"", ""action_3"": ""Structure streams with clear arcs: intro → core → climax → outro""}"
signal_definitions,4,consistency,Streams Per Week,"{""signal_id"": ""consistency"", ""signal_label"": ""Streams Per Week"", ""max_value"": ""7"", ""benchmark_direction"": ""higher"", ""critical_threshold_pct"": ""30"", ""traction_threshold_pct"": ""50"", ""on_fire_threshold_pct"": ""75"", ""algorithm_lock_threshold_pct"": ""90"", ""action_1"": ""Lock in 3-5 streams per week minimum on a fixed schedule"", ""action_2"": ""Use a public calendar so viewers plan around you"", ""action_3"": ""If you miss a day, announce it — silence kills momentum""}"
signal_definitions,5,categoryRatio,Category Discoverability %,"{""signal_id"": ""categoryRatio"", ""signal_label"": ""Category Discoverability %"", ""max_value"": ""20"", ""benchmark_direction"": ""higher"", ""critical_threshold_pct"": ""30"", ""traction_threshold_pct"": ""50"", ""on_fire_threshold_pct"": ""75"", ""algorithm_lock_threshold_pct"": ""90"", ""action_1"": ""Stream in categories where you land in the top 20-30 results"", ""action_2"": ""Rotate between 2-3 categories to cross-pollinate audiences"", ""action_3"": ""Tag streams accurately — wrong tags tank algorithmic placement""}"
signal_definitions,6,clips,Clips Distributed / Week,"{""signal_id"": ""clips"", ""signal_label"": ""Clips Distributed / Week"", ""max_value"": ""20"", ""benchmark_direction"": ""higher"", ""critical_threshold_pct"": ""30"", ""traction_threshold_pct"": ""50"", ""on_fire_threshold_pct"": ""75"", ""algorithm_lock_threshold_pct"": ""90"", ""action_1"": ""Clip best moments and post to TikTok/Shorts/Reels same day"", ""action_2"": ""Encourage viewers to clip with rewards"", ""action_3"": ""Repurpose top clips into weekly highlight reels""}"
signal_definitions,7,raids,Raids Sent / Week,"{""signal_id"": ""raids"", ""signal_label"": ""Raids Sent / Week"", ""max_value"": ""7"", ""benchmark_direction"": ""higher"", ""critical_threshold_pct"": ""30"", ""traction_threshold_pct"": ""50"", ""on_fire_threshold_pct"": ""75"", ""algorithm_lock_threshold_pct"": ""90"", ""action_1"": ""Raid a smaller streamer in your category at every stream end"", ""action_2"": ""Join raid trains and community events"", ""action_3"": ""Announce raids in Discord so the community follows""}"
stream_signal_metrics,1,str_001,met_0001,"{""metric_id"": ""met_0001"", ""stream_id"": ""str_001"", ""signal_id"": ""ccv"", ""raw_value"": ""198"", ""normalized_score"": ""39.6"", ""trend_7d"": ""flat"", ""weakest_flag"": ""true"", ""strongest_flag"": ""false"", ""recommended_action"": ""Run 2+ hour streams to build sustained viewer counts"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,2,str_001,met_0002,"{""metric_id"": ""met_0002"", ""stream_id"": ""str_001"", ""signal_id"": ""chatRate"", ""raw_value"": ""122"", ""normalized_score"": ""40.7"", ""trend_7d"": ""flat"", ""weakest_flag"": ""false"", ""strongest_flag"": ""false"", ""recommended_action"": ""Ask open-ended questions every 10 minutes to prompt responses"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,3,str_001,met_0003,"{""metric_id"": ""met_0003"", ""stream_id"": ""str_001"", ""signal_id"": ""watchTime"", ""raw_value"": ""56"", ""normalized_score"": ""62.2"", ""trend_7d"": ""up"", ""weakest_flag"": ""false"", ""strongest_flag"": ""true"", ""recommended_action"": ""Avoid dead air — fill transitions with viewer interaction"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,4,str_001,met_0004,"{""metric_id"": ""met_0004"", ""stream_id"": ""str_001"", ""signal_id"": ""consistency"", ""raw_value"": ""4"", ""normalized_score"": ""57.1"", ""trend_7d"": ""up"", ""weakest_flag"": ""false"", ""strongest_flag"": ""false"", ""recommended_action"": ""Use a public calendar so viewers plan around you"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,5,str_001,met_0005,"{""metric_id"": ""met_0005"", ""stream_id"": ""str_001"", ""signal_id"": ""categoryRatio"", ""raw_value"": ""12"", ""normalized_score"": ""60.0"", ""trend_7d"": ""up"", ""weakest_flag"": ""false"", ""strongest_flag"": ""false"", ""recommended_action"": ""Rotate between 2-3 categories to cross-pollinate audiences"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,6,str_001,met_0006,"{""metric_id"": ""met_0006"", ""stream_id"": ""str_001"", ""signal_id"": ""clips"", ""raw_value"": ""11"", ""normalized_score"": ""55.0"", ""trend_7d"": ""up"", ""weakest_flag"": ""false"", ""strongest_flag"": ""false"", ""recommended_action"": ""Encourage viewers to clip with rewards"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,7,str_001,met_0007,"{""metric_id"": ""met_0007"", ""stream_id"": ""str_001"", ""signal_id"": ""raids"", ""raw_value"": ""3"", ""normalized_score"": ""42.9"", ""trend_7d"": ""flat"", ""weakest_flag"": ""false"", ""strongest_flag"": ""false"", ""recommended_action"": ""Raid a smaller streamer in your category at every stream end"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,8,str_002,met_0008,"{""metric_id"": ""met_0008"", ""stream_id"": ""str_002"", ""signal_id"": ""ccv"", ""raw_value"": ""27"", ""normalized_score"": ""5.4"", ""trend_7d"": ""down"", ""weakest_flag"": ""false"", ""strongest_flag"": ""false"", ""recommended_action"": ""Run 2+ hour streams to build sustained viewer counts"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,9,str_002,met_0009,"{""metric_id"": ""met_0009"", ""stream_id"": ""str_002"", ""signal_id"": ""chatRate"", ""raw_value"": ""19"", ""normalized_score"": ""6.3"", ""trend_7d"": ""down"", ""weakest_flag"": ""false"", ""strongest_flag"": ""false"", ""recommended_action"": ""Ask open-ended questions every 10 minutes to prompt responses"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,10,str_002,met_0010,"{""metric_id"": ""met_0010"", ""stream_id"": ""str_002"", ""signal_id"": ""watchTime"", ""raw_value"": ""21"", ""normalized_score"": ""23.3"", ""trend_7d"": ""down"", ""weakest_flag"": ""false"", ""strongest_flag"": ""true"", ""recommended_action"": ""Tease upcoming content segments to keep viewers locked in"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,11,str_002,met_0011,"{""metric_id"": ""met_0011"", ""stream_id"": ""str_002"", ""signal_id"": ""consistency"", ""raw_value"": ""1"", ""normalized_score"": ""14.3"", ""trend_7d"": ""down"", ""weakest_flag"": ""false"", ""strongest_flag"": ""false"", ""recommended_action"": ""Lock in 3-5 streams per week minimum on a fixed schedule"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,12,str_002,met_0012,"{""metric_id"": ""met_0012"", ""stream_id"": ""str_002"", ""signal_id"": ""categoryRatio"", ""raw_value"": ""4"", ""normalized_score"": ""20.0"", ""trend_7d"": ""down"", ""weakest_flag"": ""false"", ""strongest_flag"": ""false"", ""recommended_action"": ""Stream in categories where you land in the top 20-30 results"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,13,str_002,met_0013,"{""metric_id"": ""met_0013"", ""stream_id"": ""str_002"", ""signal_id"": ""clips"", ""raw_value"": ""2"", ""normalized_score"": ""10.0"", ""trend_7d"": ""down"", ""weakest_flag"": ""false"", ""strongest_flag"": ""false"", ""recommended_action"": ""Clip best moments and post to TikTok/Shorts/Reels same day"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,14,str_002,met_0014,"{""metric_id"": ""met_0014"", ""stream_id"": ""str_002"", ""signal_id"": ""raids"", ""raw_value"": ""0"", ""normalized_score"": ""0.0"", ""trend_7d"": ""down"", ""weakest_flag"": ""true"", ""strongest_flag"": ""false"", ""recommended_action"": ""Raid a smaller streamer in your category at every stream end"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,15,str_003,met_0015,"{""metric_id"": ""met_0015"", ""stream_id"": ""str_003"", ""signal_id"": ""ccv"", ""raw_value"": ""148"", ""normalized_score"": ""29.6"", ""trend_7d"": ""down"", ""weakest_flag"": ""false"", ""strongest_flag"": ""false"", ""recommended_action"": ""Run 2+ hour streams to build sustained viewer counts"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,16,str_003,met_0016,"{""metric_id"": ""met_0016"", ""stream_id"": ""str_003"", ""signal_id"": ""chatRate"", ""raw_value"": ""92"", ""normalized_score"": ""30.7"", ""trend_7d"": ""down"", ""weakest_flag"": ""false"", ""strongest_flag"": ""false"", ""recommended_action"": ""Ask open-ended questions every 10 minutes to prompt responses"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,17,str_003,met_0017,"{""metric_id"": ""met_0017"", ""stream_id"": ""str_003"", ""signal_id"": ""watchTime"", ""raw_value"": ""48"", ""normalized_score"": ""53.3"", ""trend_7d"": ""flat"", ""weakest_flag"": ""false"", ""strongest_flag"": ""true"", ""recommended_action"": ""Avoid dead air — fill transitions with viewer interaction"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,18,str_003,met_0018,"{""metric_id"": ""met_0018"", ""stream_id"": ""str_003"", ""signal_id"": ""consistency"", ""raw_value"": ""3"", ""normalized_score"": ""42.9"", ""trend_7d"": ""flat"", ""weakest_flag"": ""false"", ""strongest_flag"": ""false"", ""recommended_action"": ""Lock in 3-5 streams per week minimum on a fixed schedule"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,19,str_003,met_0019,"{""metric_id"": ""met_0019"", ""stream_id"": ""str_003"", ""signal_id"": ""categoryRatio"", ""raw_value"": ""9"", ""normalized_score"": ""45.0"", ""trend_7d"": ""flat"", ""weakest_flag"": ""false"", ""strongest_flag"": ""false"", ""recommended_action"": ""Stream in categories where you land in the top 20-30 results"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,20,str_003,met_0020,"{""metric_id"": ""met_0020"", ""stream_id"": ""str_003"", ""signal_id"": ""clips"", ""raw_value"": ""4"", ""normalized_score"": ""20.0"", ""trend_7d"": ""down"", ""weakest_flag"": ""true"", ""strongest_flag"": ""false"", ""recommended_action"": ""Clip best moments and post to TikTok/Shorts/Reels same day"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,21,str_003,met_0021,"{""metric_id"": ""met_0021"", ""stream_id"": ""str_003"", ""signal_id"": ""raids"", ""raw_value"": ""2"", ""normalized_score"": ""28.6"", ""trend_7d"": ""down"", ""weakest_flag"": ""false"", ""strongest_flag"": ""false"", ""recommended_action"": ""Raid a smaller streamer in your category at every stream end"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,22,str_004,met_0022,"{""metric_id"": ""met_0022"", ""stream_id"": ""str_004"", ""signal_id"": ""ccv"", ""raw_value"": ""88"", ""normalized_score"": ""17.6"", ""trend_7d"": ""down"", ""weakest_flag"": ""true"", ""strongest_flag"": ""false"", ""recommended_action"": ""Run 2+ hour streams to build sustained viewer counts"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,23,str_004,met_0023,"{""metric_id"": ""met_0023"", ""stream_id"": ""str_004"", ""signal_id"": ""chatRate"", ""raw_value"": ""160"", ""normalized_score"": ""53.3"", ""trend_7d"": ""flat"", ""weakest_flag"": ""false"", ""strongest_flag"": ""false"", ""recommended_action"": ""Use channel point predictions and polls to drive participation"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,24,str_004,met_0024,"{""metric_id"": ""met_0024"", ""stream_id"": ""str_004"", ""signal_id"": ""watchTime"", ""raw_value"": ""66"", ""normalized_score"": ""73.3"", ""trend_7d"": ""up"", ""weakest_flag"": ""false"", ""strongest_flag"": ""true"", ""recommended_action"": ""Avoid dead air — fill transitions with viewer interaction"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,25,str_004,met_0025,"{""metric_id"": ""met_0025"", ""stream_id"": ""str_004"", ""signal_id"": ""consistency"", ""raw_value"": ""3"", ""normalized_score"": ""42.9"", ""trend_7d"": ""flat"", ""weakest_flag"": ""false"", ""strongest_flag"": ""false"", ""recommended_action"": ""Lock in 3-5 streams per week minimum on a fixed schedule"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,26,str_004,met_0026,"{""metric_id"": ""met_0026"", ""stream_id"": ""str_004"", ""signal_id"": ""categoryRatio"", ""raw_value"": ""10"", ""normalized_score"": ""50.0"", ""trend_7d"": ""flat"", ""weakest_flag"": ""false"", ""strongest_flag"": ""false"", ""recommended_action"": ""Rotate between 2-3 categories to cross-pollinate audiences"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,27,str_004,met_0027,"{""metric_id"": ""met_0027"", ""stream_id"": ""str_004"", ""signal_id"": ""clips"", ""raw_value"": ""8"", ""normalized_score"": ""40.0"", ""trend_7d"": ""flat"", ""weakest_flag"": ""false"", ""strongest_flag"": ""false"", ""recommended_action"": ""Clip best moments and post to TikTok/Shorts/Reels same day"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,28,str_004,met_0028,"{""metric_id"": ""met_0028"", ""stream_id"": ""str_004"", ""signal_id"": ""raids"", ""raw_value"": ""2"", ""normalized_score"": ""28.6"", ""trend_7d"": ""down"", ""weakest_flag"": ""false"", ""strongest_flag"": ""false"", ""recommended_action"": ""Raid a smaller streamer in your category at every stream end"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,29,str_005,met_0029,"{""metric_id"": ""met_0029"", ""stream_id"": ""str_005"", ""signal_id"": ""ccv"", ""raw_value"": ""410"", ""normalized_score"": ""82.0"", ""trend_7d"": ""up"", ""weakest_flag"": ""false"", ""strongest_flag"": ""false"", ""recommended_action"": ""Use countdown timers and Starting Soon screens to stack early viewers"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,30,str_005,met_0030,"{""metric_id"": ""met_0030"", ""stream_id"": ""str_005"", ""signal_id"": ""chatRate"", ""raw_value"": ""240"", ""normalized_score"": ""80.0"", ""trend_7d"": ""up"", ""weakest_flag"": ""false"", ""strongest_flag"": ""false"", ""recommended_action"": ""Acknowledge chatters by name — people talk more when heard"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,31,str_005,met_0031,"{""metric_id"": ""met_0031"", ""stream_id"": ""str_005"", ""signal_id"": ""watchTime"", ""raw_value"": ""74"", ""normalized_score"": ""82.2"", ""trend_7d"": ""up"", ""weakest_flag"": ""false"", ""strongest_flag"": ""true"", ""recommended_action"": ""Structure streams with clear arcs: intro → core → climax → outro"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,32,str_005,met_0032,"{""metric_id"": ""met_0032"", ""stream_id"": ""str_005"", ""signal_id"": ""consistency"", ""raw_value"": ""5"", ""normalized_score"": ""71.4"", ""trend_7d"": ""up"", ""weakest_flag"": ""false"", ""strongest_flag"": ""false"", ""recommended_action"": ""Use a public calendar so viewers plan around you"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,33,str_005,met_0033,"{""metric_id"": ""met_0033"", ""stream_id"": ""str_005"", ""signal_id"": ""categoryRatio"", ""raw_value"": ""16"", ""normalized_score"": ""80.0"", ""trend_7d"": ""up"", ""weakest_flag"": ""false"", ""strongest_flag"": ""false"", ""recommended_action"": ""Tag streams accurately — wrong tags tank algorithmic placement"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,34,str_005,met_0034,"{""metric_id"": ""met_0034"", ""stream_id"": ""str_005"", ""signal_id"": ""clips"", ""raw_value"": ""15"", ""normalized_score"": ""75.0"", ""trend_7d"": ""up"", ""weakest_flag"": ""false"", ""strongest_flag"": ""false"", ""recommended_action"": ""Repurpose top clips into weekly highlight reels"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
stream_signal_metrics,35,str_005,met_0035,"{""metric_id"": ""met_0035"", ""stream_id"": ""str_005"", ""signal_id"": ""raids"", ""raw_value"": ""4"", ""normalized_score"": ""57.1"", ""trend_7d"": ""up"", ""weakest_flag"": ""true"", ""strongest_flag"": ""false"", ""recommended_action"": ""Join raid trains and community events"", ""captured_at"": ""2026-06-06T10:00:00Z""}"
streams,1,str_001,Building Amalgam: Resilient Creator Infrastructure,"{""stream_id"": ""str_001"", ""creator_id"": ""crt_001"", ""title"": ""Building Amalgam: Resilient Creator Infrastructure"", ""category"": ""Science & Technology"", ""lifecycle_stage"": ""published"", ""started_at"": ""2026-06-01T19:00:00Z"", ""duration_minutes"": ""142"", ""target_platforms"": ""Twitch;YouTube Live;Kick;TikTok Live"", ""workspace_mode"": ""mixed"", ""safe_mode_enabled"": ""true"", ""shadow_mode_enabled"": ""true"", ""health_score"": ""86.3"", ""tier_label"": ""ON FIRE"", ""primary_growth_driver"": ""clips"", ""primary_risk"": ""network jitter""}"
streams,2,str_002,First Indie Stream With Starter Mode,"{""stream_id"": ""str_002"", ""creator_id"": ""crt_002"", ""title"": ""First Indie Stream With Starter Mode"", ""category"": ""Indie Games"", ""lifecycle_stage"": ""editing"", ""started_at"": ""2026-06-02T22:30:00Z"", ""duration_minutes"": ""88"", ""target_platforms"": ""Twitch;TikTok Live"", ""workspace_mode"": ""starter"", ""safe_mode_enabled"": ""true"", ""shadow_mode_enabled"": ""false"", ""health_score"": ""39.5"", ""tier_label"": ""WARMING UP"", ""primary_growth_driver"": ""consistency"", ""primary_risk"": ""dead chat""}"
streams,3,str_003,"LabCast: AI, Water, and Compute Futures","{""stream_id"": ""str_003"", ""creator_id"": ""crt_003"", ""title"": ""LabCast: AI, Water, and Compute Futures"", ""category"": ""Education"", ""lifecycle_stage"": ""published"", ""started_at"": ""2026-06-03T18:00:00Z"", ""duration_minutes"": ""64"", ""target_platforms"": ""YouTube Live;Twitch"", ""workspace_mode"": ""pro"", ""safe_mode_enabled"": ""true"", ""shadow_mode_enabled"": ""true"", ""health_score"": ""72.4"", ""tier_label"": ""TRACTION"", ""primary_growth_driver"": ""guest_collaboration"", ""primary_risk"": ""clip distribution gap""}"
streams,4,str_004,Cosmic Cartel GOTG Reaction + Gameplay,"{""stream_id"": ""str_004"", ""creator_id"": ""crt_004"", ""title"": ""Cosmic Cartel GOTG Reaction + Gameplay"", ""category"": ""Gaming"", ""lifecycle_stage"": ""live"", ""started_at"": ""2026-06-05T21:15:00Z"", ""duration_minutes"": ""117"", ""target_platforms"": ""Twitch;Kick;TikTok Live"", ""workspace_mode"": ""mixed"", ""safe_mode_enabled"": ""true"", ""shadow_mode_enabled"": ""true"", ""health_score"": ""68.0"", ""tier_label"": ""TRACTION"", ""primary_growth_driver"": ""watch_time"", ""primary_risk"": ""copyright-sensitive VOD audio""}"
streams,5,str_005,Foundry FM Live Session: Ephemeral Drop,"{""stream_id"": ""str_005"", ""creator_id"": ""crt_005"", ""title"": ""Foundry FM Live Session: Ephemeral Drop"", ""category"": ""Music"", ""lifecycle_stage"": ""published"", ""started_at"": ""2026-06-04T20:00:00Z"", ""duration_minutes"": ""180"", ""target_platforms"": ""YouTube Live;TikTok Live;Twitch"", ""workspace_mode"": ""pro"", ""safe_mode_enabled"": ""true"", ""shadow_mode_enabled"": ""true"", ""health_score"": ""91.2"", ""tier_label"": ""ALGORITHM LOCK"", ""primary_growth_driver"": ""commerce_overlay"", ""primary_risk"": ""payout review""}"
